LATITUDE,LONGITUDE,TIMESTAMP
-2.4912,111.4517,28/09/2015
-2.4898,111.4612,28/09/2015
-2.4972,111.4588,28/09/2015
-1.5939,110.8055,28/09/2015
-1.6029,110.8042,28/09/2015
-1.6042,110.8131,28/09/2015
-2.0735,111.6863,28/09/2015
-2.0864,111.7119,28/09/2015
-2.1654,111.4939,28/09/2015
-2.1667,111.5028,28/09/2015
-2.323,111.6934,28/09/2015
-1.6041,110.8114,29/09/2015
-1.6062,110.7977,29/09/2015
-1.6038,110.7905,29/09/2015
-2.3276,111.6307,30/09/2015
-1.9394,110.8275,30/09/2015
-1.9496,110.8261,30/09/2015
-1.9514,110.8379,30/09/2015
-2.4513,111.5147,02/10/2015
-1.9868,111.477,02/10/2015
-2.5015,111.5271,03/10/2015
-2.4713,111.6749,03/10/2015
-2.4923,111.5258,03/10/2015
-2.5015,111.4601,03/10/2015
-2.5029,111.4506,03/10/2015
-2.4493,111.514,03/10/2015
-2.3721,111.6675,03/10/2015
-2.3806,111.4786,03/10/2015
-2.3543,111.4653,03/10/2015
-2.3557,111.4558,03/10/2015
-2.2877,111.4884,03/10/2015
-2.2891,111.479,03/10/2015
-2.2799,111.4777,03/10/2015
-2.1757,111.4943,03/10/2015
-2.3949,111.4535,05/10/2015
-2.4217,111.453,05/10/2015
-2.4497,111.5152,05/10/2015
-2.0037,111.5176,07/10/2015
-1.998,111.5207,07/10/2015
-1.9881,111.6404,08/10/2015
-2.3322,111.6317,09/10/2015
-1.5832,110.8628,10/10/2015
-1.5847,110.8735,10/10/2015
-1.5863,110.8672,10/10/2015
-2.4089,111.4693,10/10/2015
-2.143,111.4578,10/10/2015
-1.9299,111.7318,10/10/2015
-1.9312,111.7228,10/10/2015
-1.9642,111.1651,10/10/2015
-1.9655,111.1562,10/10/2015
-1.8357,111.1046,10/10/2015
-1.837,111.0957,10/10/2015
-1.5807,110.8889,10/10/2015
-1.582,110.88,10/10/2015
-1.5195,111.1892,10/10/2015
-1.5208,111.1803,10/10/2015
-1.6886,111.9526,13/10/2015
-2.1404,111.0509,14/10/2015
-1.9946,111.5931,14/10/2015
-1.7568,111.9832,14/10/2015
-2.3136,111.4775,14/10/2015
-2.2463,111.305,14/10/2015
-2.3114,111.48,14/10/2015
-2.2295,111.4741,15/10/2015
-2.0312,111.4663,16/10/2015
-2.138,111.9701,16/10/2015
-2.4258,111.3895,16/10/2015
-2.4182,111.3921,16/10/2015
-1.9991,111.5148,17/10/2015
-2.2477,111.4933,17/10/2015
-2.25,111.5087,17/10/2015
-2.3589,111.654,17/10/2015
-2.3603,111.6442,17/10/2015
-2.3868,111.4594,17/10/2015
-2.3076,111.4315,17/10/2015
-2.2326,111.3169,17/10/2015
-2.0117,111.942,17/10/2015
-1.9989,111.2027,17/10/2015
-2.0003,111.1932,17/10/2015
-1.9519,111.3455,17/10/2015
-2.0048,111.2846,19/10/2015
-1.9325,111.7298,19/10/2015
-1.9338,111.7207,19/10/2015
-1.7945,111.4053,19/10/2015
-1.9603,111.3598,20/10/2015
-2.0818,111.4264,20/10/2015
-2.077,111.4209,20/10/2015
-2.0826,111.3269,21/10/2015
-1.9926,111.2788,21/10/2015
-1.8368,110.7869,21/10/2015
-1.6681,110.8288,21/10/2015
-1.8342,110.7856,21/10/2015
-2.4194,111.5132,21/10/2015
-2.4091,111.4407,21/10/2015
-1.6958,110.7979,21/10/2015
-2.4626,111.5345,23/10/2015
-2.4373,111.5154,23/10/2015
-2.4194,111.5129,23/10/2015
-2.09,111.4381,23/10/2015
-1.9829,111.2831,23/10/2015
-1.9842,111.2742,23/10/2015
-1.702,110.7997,23/10/2015
-1.7034,110.8011,23/10/2015
-1.9785,111.2874,23/10/2015
-2.4177,111.5154,23/10/2015
-2.4372,111.5219,23/10/2015
-2.4581,111.5377,23/10/2015
-2.4914,111.4484,23/10/2015
-1.6133,110.8203,26/10/2015
-1.6181,110.8253,26/10/2015
-1.6193,110.8164,26/10/2015
-2.0397,111.4531,03/11/2015
-2.3778,111.7065,04/11/2015
-2.1474,111.9761,04/11/2015
-1.9113,111.701,04/11/2015
-1.9126,111.6918,04/11/2015
-2.194,111.4776,08/11/2015
-2.05,111.4537,08/11/2015
-2.1945,111.9425,11/11/2015
-2.1666,111.748,11/11/2015
-2.1961,111.4783,11/11/2015
-1.8518,111.5044,11/11/2015
-2.1919,111.4867,25/11/2015
-2.2698,111.517,25/11/2015
-2.1936,111.4751,25/11/2015
-2.4098,111.4413,20/12/2015
-1.8996,111.8166,26/12/2015
-2.3381,111.4348,27/12/2015
-1.7604,110.9821,29/12/2015
-2.0858,111.5402,29/12/2015
-2.3384,111.4346,31/12/2015
-1.907,111.8134,07/01/2016
-2.1139,111.9645,20/03/2016
-2.3388,111.646,23/05/2016
-2.0912,111.9247,25/05/2016
-2.0717,111.4051,13/06/2016
-2.0692,111.399,13/06/2016
-1.3164,111.8149,10/07/2016
-1.3178,111.8047,10/07/2016
-2.125,111.9115,15/07/2016
-2.2299,111.4404,15/07/2016
-2.5022,111.5061,04/08/2016
-2.2379,111.0703,08/08/2016
-1.9001,110.8483,09/08/2016
-1.8922,111.6442,13/08/2016
-1.8985,111.6553,13/08/2016
-2.2773,111.5177,14/08/2016
-2.1525,111.0447,14/08/2016
-2.4825,111.673,18/08/2016
-2.4839,111.6637,18/08/2016
-2.0675,111.1057,18/08/2016
-2.0689,111.096,18/08/2016
-1.9584,111.1628,18/08/2016
-1.8539,110.8161,20/08/2016
-1.1768,111.3804,20/08/2016
-1.1787,111.3669,20/08/2016
-1.7552,110.8957,21/08/2016
-1.0757,111.4588,23/08/2016
-1.8178,111.0653,25/08/2016
-1.1491,111.382,25/08/2016
-2.1187,111.4353,27/08/2016
-2.1175,111.4411,27/08/2016
-2.0957,111.0922,27/08/2016
-1.9954,110.9999,27/08/2016
-1.9971,110.9881,27/08/2016
-1.9983,110.9947,27/08/2016
-1.7995,110.8823,27/08/2016
-1.5781,110.7783,27/08/2016
-1.5678,110.7768,27/08/2016
-1.5689,110.7826,27/08/2016
-1.5706,110.7707,27/08/2016
-2.1172,111.4464,27/08/2016
-2.2015,111.4921,27/08/2016
-1.9293,110.8282,07/09/2016
-1.9294,110.8216,07/09/2016
-1.9473,111.7321,08/09/2016
-1.8152,111.3845,08/09/2016
-1.5318,111.351,10/09/2016
-1.533,111.3421,10/09/2016
-1.5737,110.9936,10/09/2016
-1.5838,110.8586,10/09/2016
-2.1019,111.0334,10/09/2016
-2.0876,111.0613,10/09/2016
-2.0646,111.0943,10/09/2016
-2.0659,111.0854,10/09/2016
-2.0684,111.0676,10/09/2016
-2.0697,111.0587,10/09/2016
-2.0556,111.093,10/09/2016
-1.9069,111.3023,10/09/2016
-1.8992,111.2921,10/09/2016
-1.9436,110.8527,10/09/2016
-1.9449,110.8438,10/09/2016
-1.9358,110.836,10/09/2016
-1.9153,110.9151,10/09/2016
-1.9166,110.9062,10/09/2016
-1.9255,110.8437,10/09/2016
-1.9268,110.8347,10/09/2016
-1.9281,110.8258,10/09/2016
-1.9,110.9585,10/09/2016
-1.9013,110.9495,10/09/2016
-1.9166,110.8424,10/09/2016
-1.9179,110.8335,10/09/2016
-1.9191,110.8245,10/09/2016
-1.8137,110.8583,10/09/2016
-1.6193,111.3784,10/09/2016
-1.623,111.1608,10/09/2016
-1.6446,111.0095,10/09/2016
-1.5305,111.3599,10/09/2016
-2.1461,111.9365,12/09/2016
-2.1476,111.9261,12/09/2016
-2.2449,111.242,12/09/2016
-2.1216,111.1071,12/09/2016
-2.1148,111.0109,12/09/2016
-2.0776,111.0536,12/09/2016
-2.0792,111.0421,12/09/2016
-2.0508,111.097,12/09/2016
-2.0524,111.0855,12/09/2016
-2.0471,111.0492,12/09/2016
-1.9288,111.4517,12/09/2016
-1.9303,111.4407,12/09/2016
-1.9652,111.195,12/09/2016
-1.991,110.9388,12/09/2016
-1.8907,111.5793,12/09/2016
-1.8922,111.5686,12/09/2016
-1.9725,110.9964,12/09/2016
-1.9742,110.9847,12/09/2016
-1.9146,111.337,12/09/2016
-1.9161,111.3259,12/09/2016
-1.9334,111.2021,12/09/2016
-1.9534,110.9281,12/09/2016
-1.9147,111.1242,12/09/2016
-1.9164,111.1127,12/09/2016
-1.918,111.1012,12/09/2016
-1.9638,110.7832,12/09/2016
-1.9063,111.1113,12/09/2016
-1.9079,111.0998,12/09/2016
-1.938,110.8164,12/09/2016
-1.8215,111.5641,12/09/2016
-1.9142,110.9103,12/09/2016
-1.7928,111.6258,12/09/2016
-1.8818,110.9181,12/09/2016
-1.7718,111.6338,12/09/2016
-1.7733,111.6232,12/09/2016
-1.7699,111.6269,12/09/2016
-1.7792,111.5625,12/09/2016
-1.8367,111.0954,12/09/2016
-1.8655,110.8241,12/09/2016
-1.8552,110.8225,12/09/2016
-1.8247,110.9632,12/09/2016
-1.8263,110.952,12/09/2016
-1.7719,111.1904,12/09/2016
-1.7735,111.179,12/09/2016
-1.7751,111.1676,12/09/2016
-1.7634,111.1775,12/09/2016
-1.7763,111.0861,12/09/2016
-1.8074,110.8647,12/09/2016
-1.6775,111.5644,12/09/2016
-1.6791,111.5536,12/09/2016
-1.658,111.5616,12/09/2016
-1.6595,111.5509,12/09/2016
-1.6731,111.1706,12/09/2016
-1.6747,111.1593,12/09/2016
-1.6763,111.148,12/09/2016
-1.6778,111.1368,12/09/2016
-1.7064,110.7837,12/09/2016
-1.7095,110.7775,12/09/2016
-1.6113,111.3828,12/09/2016
-1.6435,111.1599,12/09/2016
-1.6365,111.0661,12/09/2016
-1.6415,111.0315,12/09/2016
-1.6314,111.0301,12/09/2016
-1.633,111.0186,12/09/2016
-1.6347,111.0071,12/09/2016
-1.6463,110.9259,12/09/2016
-1.6002,111.1768,12/09/2016
-1.6212,111.0289,12/09/2016
-1.5978,111.0489,12/09/2016
-1.5453,111.3507,12/09/2016
-1.5468,111.3397,12/09/2016
-1.6039,110.9319,12/09/2016
-1.5712,111.092,12/09/2016
-1.5713,111.0982,12/09/2016
-1.573,111.0866,12/09/2016
-1.5578,111.0498,12/09/2016
-1.5593,111.0394,12/09/2016
-1.6,110.7569,12/09/2016
-1.5676,110.9098,12/09/2016
-1.5693,110.8975,12/09/2016
-1.5744,110.8621,12/09/2016
-1.5198,111.1714,12/09/2016
-1.5214,111.1606,12/09/2016
-1.4714,111.1529,12/09/2016
-1.4701,111.1579,12/09/2016
-1.1783,111.4187,12/09/2016
-1.1669,111.4281,12/09/2016
-1.1662,111.3619,12/09/2016
-1.1577,111.344,12/09/2016
-1.1478,111.3426,12/09/2016
-1.1494,111.3318,12/09/2016
-1.0984,111.4783,12/09/2016
-1.0886,111.4769,12/09/2016
-1.0759,111.4968,12/09/2016
-1.0691,111.4741,12/09/2016
-1.0706,111.4635,12/09/2016
-1.0425,111.4313,12/09/2016
-2.0762,111.3372,14/09/2016
-2.0314,111.0119,14/09/2016
-1.9953,110.9868,14/09/2016
-1.9776,110.923,14/09/2016
-1.994,110.9997,14/09/2016
-1.9969,110.9799,14/09/2016
-1.8706,111.3149,14/09/2016
-1.8732,111.2963,14/09/2016
-1.8479,111.293,14/09/2016
-1.8477,111.2883,14/09/2016
-1.907,110.8815,14/09/2016
-1.8407,110.9735,14/09/2016
-1.8435,110.9538,14/09/2016
-1.8605,110.8331,14/09/2016
-1.8635,110.8124,14/09/2016
-1.7487,111.5345,14/09/2016
-1.7513,111.5167,14/09/2016
-1.7522,111.1324,14/09/2016
-1.7339,111.1694,14/09/2016
-1.6745,111.4073,14/09/2016
-1.7193,111.0888,14/09/2016
-1.6645,111.3885,14/09/2016
-1.7537,110.7483,14/09/2016
-1.5558,111.949,14/09/2016
-1.686,110.9602,14/09/2016
-1.6592,111.0555,14/09/2016
-1.6174,111.1667,14/09/2016
-1.5315,111.3932,14/09/2016
-1.5341,111.375,14/09/2016
-1.5771,111.0767,14/09/2016
-1.611,110.8413,14/09/2016
-1.5753,110.9983,14/09/2016
-1.5733,110.9197,14/09/2016
-1.5764,110.8979,14/09/2016
-2.4952,111.6137,14/09/2016
-1.2957,111.7573,14/09/2016
-1.2909,111.705,14/09/2016
-1.2958,111.6713,14/09/2016
-1.101,111.4902,14/09/2016
-1.0466,111.4953,14/09/2016
-1.957,111.174,14/09/2016
-1.9583,111.1646,14/09/2016
-1.9784,111.4336,17/09/2016
-2.1572,111.4874,17/09/2016
-1.8046,110.7979,17/09/2016
-1.6085,111.0137,17/09/2016
-1.5993,111.0125,17/09/2016
-2.4974,111.3463,19/09/2016
-2.2128,111.0717,19/09/2016
-2.1428,111.4983,19/09/2016
-2.0635,111.0285,19/09/2016
-1.9983,111.0191,19/09/2016
-1.9997,111.0094,19/09/2016
-1.974,111.9987,23/09/2016
-1.9551,111.9894,28/09/2016
-2.0079,111.993,28/09/2016
-2.0094,111.9827,28/09/2016
-1.9983,111.9917,28/09/2016
-2.0012,111.971,28/09/2016
-1.8811,111.8679,28/09/2016
-1.8632,111.7157,28/09/2016
-1.861,111.661,28/09/2016
-1.8103,111.6472,28/09/2016
-1.8932,110.7697,28/09/2016
-1.7933,111.4128,28/09/2016
-1.7919,111.4183,28/09/2016
-1.7935,111.4073,28/09/2016
-1.4711,111.1615,28/09/2016
-1.3822,111.727,05/10/2016
-1.3394,111.7672,05/10/2016
-2.0543,111.9232,11/10/2016
-1.3331,111.7717,12/10/2016
-1.3344,111.7626,12/10/2016
-1.2933,111.9267,12/10/2016
-1.2946,111.9176,12/10/2016
-1.3088,111.7533,12/10/2016
-1.2778,111.8411,12/10/2016
-1.2943,111.1419,12/10/2016
-2.3019,111.4331,12/10/2016
-1.8701,111.4317,12/10/2016
-1.8714,111.4228,12/10/2016
-1.7796,110.9697,12/10/2016
-1.5938,111.8834,12/10/2016
-2.1233,111.144,19/10/2016
-1.5539,111.951,30/10/2016
-1.9794,110.7529,19/12/2016
-2.0025,111.2435,11/01/2017
-2.0673,111.7302,10/04/2017
-2.3592,111.3031,01/05/2017
-2.0581,111.7449,01/05/2017
-2.0773,111.7283,10/05/2017
-2.0696,111.7352,31/05/2017
-2.0789,111.7457,09/06/2017
-2.1599,111.8923,09/06/2017
-2.1849,111.9415,04/07/2017
-1.8203,111.1072,25/07/2017
-1.8034,111.5497,27/07/2017
-2.5013,111.6105,01/08/2017
-2.503,111.6037,01/08/2017
-1.6117,110.871,23/08/2017
-1.6139,110.8552,23/08/2017
-1.6161,110.8397,23/08/2017
-1.6004,110.8682,23/08/2017
-1.6025,110.8528,23/08/2017
-1.6173,110.8505,23/08/2017
-1.6013,110.8794,23/08/2017
-1.6037,110.8633,23/08/2017
-1.5944,110.8464,23/08/2017
-1.591,110.8099,28/08/2017
-1.9726,110.7797,28/08/2017
-1.0827,111.4674,01/09/2017
-1.1124,111.4356,01/09/2017
-1.9433,111.7238,08/09/2017
-1.8604,111.7661,08/09/2017
-2.4678,111.438,15/09/2017
-2.0786,111.0426,15/09/2017
-2.0238,111.0052,15/09/2017
-1.9897,110.9523,15/09/2017
-1.9914,110.9405,15/09/2017
-1.9518,110.8497,15/09/2017
-1.9532,110.8555,15/09/2017
-1.8899,110.9314,15/09/2017
-1.8068,111.374,15/09/2017
-1.7966,111.091,15/09/2017
-1.7734,111.1811,15/09/2017
-1.7679,111.0751,15/09/2017
-1.7695,111.0637,15/09/2017
-1.7332,111.1753,15/09/2017
-1.7068,111.0724,15/09/2017
-1.7085,111.061,15/09/2017
-1.6717,111.1019,15/09/2017
-1.6335,111.1606,15/09/2017
-1.6333,111.0205,15/09/2017
-1.5979,111.0509,15/09/2017
-1.5303,111.3844,15/09/2017
-1.6004,110.8125,15/09/2017
-1.602,110.8007,15/09/2017
-1.5802,110.8824,15/09/2017
-1.5818,110.8704,15/09/2017
-1.5825,110.8761,15/09/2017
-1.524,111.2076,15/09/2017
-1.5256,111.1963,15/09/2017
-1.5289,111.174,15/09/2017
-1.5469,111.0497,15/09/2017
-1.5792,110.7545,15/09/2017
-1.5005,111.1583,15/09/2017
-1.5021,111.1469,15/09/2017
-1.5036,111.1363,15/09/2017
-1.4434,111.133,15/09/2017
-1.445,111.1219,15/09/2017
-1.1565,111.4291,15/09/2017
-1.906,111.1024,20/09/2017
-1.7853,111.1757,20/09/2017
-1.7495,111.1737,20/09/2017
-2.0431,111.0486,22/09/2017
-2.0444,111.039,22/09/2017
-1.9257,110.8506,22/09/2017
-1.7373,111.4505,22/09/2017
-1.8102,110.8778,22/09/2017
-1.7542,111.1356,22/09/2017
-1.745,111.1344,22/09/2017
-1.729,111.1806,22/09/2017
-1.6887,111.2179,22/09/2017
-1.6795,111.2164,22/09/2017
-1.7153,110.7683,22/09/2017
-1.7167,110.7584,22/09/2017
-1.5987,111.0035,22/09/2017
-1.2807,111.6806,22/09/2017
-1.1061,111.4843,22/09/2017
-1.1074,111.4751,22/09/2017
-2.0587,111.9377,29/09/2017
-1.3034,111.8121,10/10/2017
-1.2783,111.8032,10/10/2017
-2.0691,111.737,22/10/2017
-2.1814,111.7975,22/10/2017
-1.9838,112.0079,22/10/2017
-1.2826,111.9712,26/10/2017
-2.1819,111.7914,28/10/2017
-2.1433,111.079,28/01/2018
-2.1447,111.0693,28/01/2018
-2.3375,111.6271,13/02/2018
-2.3948,111.7259,17/02/2018
-2.02,111.9499,02/04/2018
-2.3923,111.4347,08/05/2018
-1.9837,111.9375,07/06/2018
-2.398,111.4076,14/06/2018
-2.3996,111.3964,14/06/2018
-2.2921,111.424,21/06/2018
-2.2979,111.4275,21/06/2018
-1.8398,111.3773,21/06/2018
-1.8314,111.2993,14/07/2018
-1.8777,111.288,16/07/2018
-1.6159,110.8928,19/07/2018
-1.8781,111.2995,20/07/2018
-1.8701,111.3024,20/07/2018
-2.0212,111.039,21/07/2018
-2.0226,111.0297,21/07/2018
-1.5704,110.8478,21/07/2018
-1.7462,111.1322,06/08/2018
-1.1033,111.4323,06/08/2018
-1.6202,110.8562,08/08/2018
-1.0752,111.4517,08/08/2018
-2.1182,111.9489,10/08/2018
-1.7611,111.4925,10/08/2018
-1.6882,110.9456,10/08/2018
-1.6901,110.9323,10/08/2018
-1.8171,111.0591,11/08/2018
-1.7513,110.8888,11/08/2018
-2.0812,111.3491,12/08/2018
-1.6333,110.8988,12/08/2018
-1.6321,110.8937,12/08/2018
-1.5743,110.7791,12/08/2018
-1.8291,111.0382,13/08/2018
-1.2914,111.7863,14/08/2018
-1.0764,111.5022,14/08/2018
-1.0754,111.4976,14/08/2018
-2.0805,111.2856,15/08/2018
-2.0818,111.2767,15/08/2018
-1.7581,111.4857,15/08/2018
-1.7594,111.4767,15/08/2018
-1.735,111.4484,15/08/2018
-1.8189,110.86,15/08/2018
-1.8202,110.8511,15/08/2018
-1.7247,111.456,15/08/2018
-1.6767,111.2156,15/08/2018
-1.6114,111.1607,15/08/2018
-1.5178,111.3592,15/08/2018
-1.5191,111.3503,15/08/2018
-1.5088,111.3579,15/08/2018
-1.4315,111.1316,15/08/2018
-1.4328,111.1227,15/08/2018
-1.3442,111.0308,15/08/2018
-1.3454,111.0219,15/08/2018
-1.1554,111.431,17/08/2018
-1.1568,111.4399,17/08/2018
-1.791,111.6167,17/08/2018
-1.3166,111.0742,17/08/2018
-1.3182,111.0629,17/08/2018
-1.3036,111.0949,17/08/2018
-1.007,111.4509,17/08/2018
-1.7339,111.4565,18/08/2018
-1.732,111.461,18/08/2018
-2.1066,111.1672,19/08/2018
-1.8093,110.8672,19/08/2018
-1.5909,111.3972,19/08/2018
-2.0353,111.1636,19/08/2018
-1.2637,111.7936,20/08/2018
-1.2677,111.8046,20/08/2018
-1.2716,111.125,20/08/2018
-1.3341,111.0523,21/08/2018
-1.7672,111.4837,22/08/2018
-1.7789,111.4822,22/08/2018
-1.7999,111.6246,22/08/2018
-1.7748,111.477,22/08/2018
-1.7948,111.6196,22/08/2018
-2.1157,111.1586,22/08/2018
-1.7726,111.6303,22/08/2018
-1.627,111.1653,22/08/2018
-2.4909,111.6267,23/08/2018
-2.4927,111.6134,23/08/2018
-2.4716,111.2518,27/08/2018
-2.111,111.1531,28/08/2018
-1.9724,110.8255,28/08/2018
-1.9685,110.8519,28/08/2018
-1.9731,110.8326,28/08/2018
-1.9694,110.8591,28/08/2018
-2.1083,111.1457,28/08/2018
-2.4804,111.6744,28/08/2018
-2.2313,111.2737,30/08/2018
-1.7364,111.1741,31/08/2018
-2.4757,111.4445,31/08/2018
-2.477,111.4356,31/08/2018
-1.995,111.9105,31/08/2018
-1.9964,111.9014,31/08/2018
-2.0603,111.0087,31/08/2018
-2.0616,110.9997,31/08/2018
-1.9729,110.7799,31/08/2018
-1.9447,110.8488,31/08/2018
-1.9498,110.813,31/08/2018
-1.787,111.1142,31/08/2018
-1.4453,111.1292,31/08/2018
-1.4337,111.1392,31/08/2018
-1.0165,111.4196,31/08/2018
-1.8828,110.9102,03/09/2018
-1.9992,110.8436,04/09/2018
-1.6928,111.0811,04/09/2018
-1.6954,111.0622,04/09/2018
-1.6924,111.0741,04/09/2018
-1.6543,111.069,04/09/2018
-1.6289,111.0656,04/09/2018
-1.6316,111.0465,04/09/2018
-1.5647,110.8756,04/09/2018
-1.4254,111.1208,04/09/2018
-1.4251,111.1157,04/09/2018
-1.0414,111.4269,04/09/2018
-1.5822,111.07,09/09/2018
-1.9,111.351,09/09/2018
-1.1378,111.4763,09/09/2018
-1.0014,111.4735,14/09/2018
-1.8669,111.2746,15/09/2018
-1.8692,111.2714,15/09/2018
-1.8941,111.7651,16/09/2018
-1.8541,111.787,16/09/2018
-1.9465,111.1424,16/09/2018
-1.8374,111.3942,16/09/2018
-1.8253,110.7666,16/09/2018
-1.7718,111.0778,16/09/2018
-1.6818,111.1319,16/09/2018
-1.5676,111.0908,16/09/2018
-1.2845,111.9739,16/09/2018
-1.295,111.9009,16/09/2018
-1.2963,111.8917,16/09/2018
-1.1594,111.5,16/09/2018
-1.9908,111.5912,18/09/2018
-1.8496,111.7269,18/09/2018
-1.9757,110.7688,18/09/2018
-1.9551,110.8389,18/09/2018
-1.914,110.8332,18/09/2018
-1.7168,110.7809,18/09/2018
-1.6123,111.16,18/09/2018
-1.6626,111.9651,23/09/2018
-2.0322,111.141,23/09/2018
-1.8337,112.002,25/09/2018
-1.3173,111.7526,25/09/2018
-1.6789,111.9865,27/09/2018
-2.3849,111.2515,02/10/2018
-2.3405,111.2335,02/10/2018
-1.9629,111.7598,04/10/2018
-2.1308,111.1575,04/10/2018
-1.8619,111.3254,04/10/2018
-1.7186,111.9708,04/10/2018
-1.709,111.9695,04/10/2018
-2.3241,111.6297,29/10/2018
-2.326,111.6161,29/10/2018
-1.8609,111.3001,11/03/2019
-2.0118,111.8685,25/03/2019
-2.0031,111.8299,09/05/2019
-2.1368,111.6736,09/05/2019
-2.1303,111.6772,23/05/2019
-2.1393,111.671,05/07/2019
-1.8576,111.6152,17/07/2019
-2.3464,111.7309,28/07/2019
-2.35,111.723,28/07/2019
-2.3482,111.7365,28/07/2019
-1.8729,111.3606,29/07/2019
-1.8946,111.299,04/08/2019
-1.7419,110.8228,05/08/2019
-2.0002,111.5415,06/08/2019
-2.204,111.6897,06/08/2019
-2.1993,111.0008,09/08/2019
-1.577,110.9096,11/08/2019
-1.7907,111.538,11/08/2019
-1.1793,111.3799,11/08/2019
-1.5584,110.9069,11/08/2019
-2.1383,111.1489,13/08/2019
-1.5269,111.1755,13/08/2019
-1.5259,111.1845,13/08/2019
-1.8851,110.9653,14/08/2019
-1.6197,110.9074,14/08/2019
-1.5638,110.7715,14/08/2019
-1.6143,110.9084,15/08/2019
-1.9368,111.1158,15/08/2019
-1.9351,111.1083,15/08/2019
-1.3144,111.6456,17/08/2019
-1.7529,111.061,17/08/2019
-1.7545,111.0493,17/08/2019
-2.4864,111.6457,17/08/2019
-2.4765,111.6442,17/08/2019
-2.4775,111.6426,17/08/2019
-2.395,111.4425,18/08/2019
-2.1329,111.1493,18/08/2019
-2.1342,111.1404,18/08/2019
-1.7913,111.3487,18/08/2019
-1.7926,111.3398,18/08/2019
-1.2699,111.6542,18/08/2019
-1.8909,110.9253,22/08/2019
-1.5287,111.1737,22/08/2019
-1.529,111.1693,22/08/2019
-1.1596,111.3796,22/08/2019
-1.531,111.1614,23/08/2019
-1.5348,111.1868,23/08/2019
-1.5205,111.1563,23/08/2019
-1.5345,111.1535,23/08/2019
-1.5381,111.1793,23/08/2019
-1.8848,111.008,23/08/2019
-1.5407,111.1717,23/08/2019
-1.5295,111.1698,23/08/2019
-1.5297,111.1626,23/08/2019
-1.2934,111.6815,23/08/2019
-2.0491,111.1358,29/08/2019
-1.9051,111.1032,29/08/2019
-1.9102,110.9052,29/08/2019
-1.9123,110.89,29/08/2019
-1.7601,111.4685,29/08/2019
-1.6805,111.1492,29/08/2019
-1.536,111.1957,29/08/2019
-1.5369,111.1905,29/08/2019
-1.5257,111.1887,29/08/2019
-1.5186,111.1589,29/08/2019
-1.5206,111.1451,29/08/2019
-1.2657,111.9763,29/08/2019
-1.2945,111.6937,29/08/2019
-1.2963,111.6807,29/08/2019
-1.2916,111.6879,29/08/2019
-1.2936,111.6749,29/08/2019
-1.2582,111.616,29/08/2019
-1.26,111.6029,29/08/2019
-1.2045,111.4245,29/08/2019
-1.2065,111.4105,29/08/2019
-1.0716,111.4821,29/08/2019
-1.0735,111.4689,29/08/2019
-1.0608,111.4805,29/08/2019
-1.0275,111.4556,29/08/2019
-2.2728,111.4496,31/08/2019
-1.8771,111.6628,31/08/2019
-1.65,111.1603,03/09/2019
-2.0836,111.0666,03/09/2019
-2.0849,111.0576,03/09/2019
-1.7489,111.537,03/09/2019
-1.756,111.1042,03/09/2019
-1.6983,111.0595,03/09/2019
-1.6982,110.932,03/09/2019
-1.5888,110.9224,03/09/2019
-1.5901,110.9135,03/09/2019
-1.3248,111.7998,03/09/2019
-1.3261,111.7908,03/09/2019
-1.2938,111.823,03/09/2019
-1.2951,111.814,03/09/2019
-1.2851,111.8253,03/09/2019
-1.2864,111.8163,03/09/2019
-1.3297,111.064,03/09/2019
-1.3309,111.0551,03/09/2019
-0.9983,111.2557,03/09/2019
-1.6871,110.9402,04/09/2019
-1.0848,111.4421,05/09/2019
-1.0937,111.4408,05/09/2019
-1.2839,111.6709,05/09/2019
-1.5916,111.9457,05/09/2019
-1.5971,110.8587,05/09/2019
-1.6685,111.0945,05/09/2019
-1.6915,111.1215,05/09/2019
-1.7005,111.1202,05/09/2019
-2.4741,111.6209,05/09/2019
-2.4754,111.6298,05/09/2019
-2.4844,111.6285,05/09/2019
-2.4816,111.6339,05/09/2019
-2.4831,111.623,05/09/2019
-2.4733,111.6216,05/09/2019
-2.4708,111.6259,05/09/2019
-2.4418,111.2568,05/09/2019
-2.1219,111.1406,05/09/2019
-2.0558,111.4644,05/09/2019
-2.0729,111.3424,05/09/2019
-2.0745,111.3312,05/09/2019
-1.8579,111.7757,05/09/2019
-1.8924,111.2471,05/09/2019
-1.8608,111.3287,05/09/2019
-1.9344,110.8199,05/09/2019
-1.7864,111.3522,05/09/2019
-1.758,111.4829,05/09/2019
-1.7595,111.472,05/09/2019
-1.7555,111.487,05/09/2019
-1.7571,111.4761,05/09/2019
-1.7307,111.4499,05/09/2019
-1.7322,111.4393,05/09/2019
-1.5956,111.403,05/09/2019
-1.5387,111.3658,05/09/2019
-1.5392,111.2187,05/09/2019
-1.5408,111.2075,05/09/2019
-1.5239,111.1821,05/09/2019
-1.5255,111.1711,05/09/2019
-1.5237,111.1881,05/09/2019
-1.5253,111.1769,05/09/2019
-1.5707,110.7932,05/09/2019
-1.5725,110.7813,05/09/2019
-1.3331,111.8937,05/09/2019
-1.3346,111.8834,05/09/2019
-1.4399,111.1302,05/09/2019
-1.3297,111.8865,05/09/2019
-1.4389,111.135,05/09/2019
